21.0, Private, 7th-8th,4, Machine-op-inspct, Own-child, White, Male,0.0,0,40, United-States, <=50K
49.0, Private, Bachelors,13, Exec-managerial, Not-in-family, White, Female,0.0,0,56, United-States, >50K
50.0, Self-emp-not-inc, Assoc-voc,11, Other-service, Not-in-family, White, Male,0.0,0,50, United-States, <=50K
20.0, Private, HS-grad,9, Transport-moving, Own-child, Black, Male,0.0,0,40, United-States, <=50K
53.0,, Bachelors,13,, Other-relative, Other, Female,0.0,0,20, United-States, <=50K
26.0, Private, Some-college,10, Sales, Not-in-family, White, Female,0.0,0,37, United-States, <=50K
36.0, Local-gov, Bachelors,13, Prof-specialty, Unmarried, White, Female,0.0,0,40, United-States, <=50K
65.0,, Bachelors,13,, Husband, White, Male,0.0,2377,40, United-States, >50K
34.0, Private, HS-grad,9, Craft-repair, Not-in-family, White, Male,0.0,0,40, United-States, <=50K
50.0, Self-emp-inc, Some-college,10, Exec-managerial, Unmarried, White, Female,0.0,0,75, United-States, <=50K
49.0, State-gov, 10th,6, Other-service, Husband, White, Male,0.0,0,40, United-States, <=50K
64.0, Local-gov, HS-grad,9, Craft-repair, Husband, White, Male,3137.0,0,40, United-States, <=50K
39.0, Private, HS-grad,9, Machine-op-inspct, Unmarried, White, Male,2977.0,0,40, United-States, <=50K
46.0, Private, HS-grad,9, Handlers-cleaners, Other-relative, White, Male,0.0,0,5, United-States, <=50K
46.0, Private, HS-grad,9, Machine-op-inspct, Not-in-family, White, Female,0.0,0,38, United-States, <=50K
31.0, Private, HS-grad,9, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0.0,0,45, United-States, <=50K
42.0, Local-gov, HS-grad,9, Adm-clerical, Husband, White, Male,0.0,0,8, United-States, <=50K
21.0, Private, Some-college,10, Other-service, Own-child, White, Male,0.0,0,30, United-States, <=50K
64.0, Private, Assoc-acdm,12, Prof-specialty, Other-relative, White, Female,0.0,0,30, United-States, <=50K
22.0, Private, Some-college,10, Transport-moving, Own-child, White, Male,0.0,0,20, United-States, <=50K
43.0, Local-gov, HS-grad,9, Exec-managerial, Husband, White, Male,0.0,0,40, United-States, >50K
31.0, Private, Bachelors,13, Prof-specialty, Not-in-family, White, Male,0.0,0,40, United-States, <=50K
49.0,, 12th,8,, Other-relative, Black, Male,0.0,0,40, United-States, <=50K
30.0, Private, HS-grad,9, Transport-moving, Husband, White, Male,0.0,0,40, United-States, <=50K
24.0, Private, Bachelors,13, Sales, Other-relative, White, Female,0.0,0,40, United-States, <=50K
39.0, Federal-gov, HS-grad,9, Adm-clerical, Unmarried, White, Female,0.0,0,40, United-States, <=50K
17.0, Private, 11th,7, Handlers-cleaners, Own-child, White, Male,0.0,0,20, Peru, <=50K
53.0, Private, HS-grad,9, Machine-op-inspct, Husband, White, Male,0.0,0,40, United-States, >50K
46.0, Federal-gov, Some-college,10, Other-service, Husband, White, Male,0.0,0,40, United-States, <=50K
17.0, Private, 10th,6, Handlers-cleaners, Own-child, White, Male,0.0,0,20, United-States, <=50K
21.0, Private, HS-grad,9, Sales, Own-child, White, Female,0.0,0,36, United-States, <=50K
90.0, Private, HS-grad,9, Other-service, Not-in-family, White, Female,0.0,0,40, United-States, <=50K
42.0, State-gov, Masters,14, Prof-specialty, Not-in-family, White, Male,0.0,0,70, United-States, <=50K
54.0, Self-emp-inc, Bachelors,13, Exec-managerial, Husband, White, Male,7298.0,0,55, United-States, >50K
71.0, Local-gov, HS-grad,9, Exec-managerial, Other-relative, White, Female,0.0,0,33, United-States, <=50K
62.0, Private, HS-grad,9, Handlers-cleaners, Husband, White, Male,0.0,0,25, United-States, <=50K
30.0, Private, Bachelors,13, Exec-managerial, Not-in-family, White, Male,0.0,0,44, United-States, <=50K
50.0, Private, HS-grad,9, Tech-support, Own-child, White, Male,0.0,0,15, United-States, <=50K
18.0,, Some-college,10,, Own-child, Black, Female,0.0,1602,40, Cambodia, <=50K
18.0, Private, 11th,7, Other-service, Own-child, White, Male,0.0,0,40, United-States, <=50K
57.0, Self-emp-not-inc, 1st-4th,2, Craft-repair, Other-relative, White, Female,0.0,1602,45, Columbia, <=50K
32.0, Private, Assoc-acdm,12, Craft-repair, Husband, White, Male,0.0,0,42, United-States, <=50K
34.0, Private, HS-grad,9, Craft-repair, Unmarried, White, Male,2036.0,0,30, United-States, <=50K
20.0, Private, 11th,7, Transport-moving, Other-relative, White, Male,0.0,0,40, Guatemala, <=50K
21.0, Private, HS-grad,9, Machine-op-inspct, Not-in-family, White, Male,0.0,0,35, United-States, <=50K
21.0, Private, Some-college,10, Adm-clerical, Other-relative, White, Male,0.0,0,30, Nicaragua, <=50K
39.0, Local-gov, Some-college,10, Prof-specialty, Own-child, White, Female,0.0,0,45, United-States, <=50K
58.0, Self-emp-inc, Some-college,10, Exec-managerial, Husband, White, Male,0.0,0,65, United-States, >50K
56.0,, HS-grad,9,, Husband, White, Male,0.0,0,40, United-States, <=50K
22.0, Private, Assoc-acdm,12, Adm-clerical, Not-in-family, White, Female,0.0,0,15, United-States, <=50K
22.0, Private, Some-college,10, Adm-clerical, Unmarried, White, Female,0.0,0,40, United-States, <=50K
20.0,, Some-college,10,, Own-child, White, Female,0.0,0,15, United-States, <=50K
21.0, Private, HS-grad,9, Machine-op-inspct, Own-child, White, Male,0.0,0,40, United-States, <=50K
32.0, Private, Some-college,10, Handlers-cleaners, Unmarried, Black, Male,0.0,0,40, Nicaragua, <=50K
29.0, Private, Masters,14, Prof-specialty, Not-in-family, Black, Male,0.0,0,42, United-States, <=50K
17.0, Private, 11th,7, Handlers-cleaners, Own-child, White, Male,0.0,0,17, United-States, <=50K
19.0, Private, HS-grad,9, Sales, Unmarried, Black, Female,0.0,0,30, United-States, <=50K
24.0, Private, 7th-8th,4, Handlers-cleaners, Other-relative, White, Male,0.0,0,40, Mexico, <=50K
45.0, Local-gov, HS-grad,9, Other-service, Own-child, Black, Female,0.0,0,40, United-States, <=50K
38.0, Private, HS-grad,9, Handlers-cleaners, Husband, White, Male,0.0,2042,40, United-States, <=50K
, Private, 7th-8th,4, Craft-repair, Husband, White, Male,0.0,0,40, United-States, <=50K
58.0, Self-emp-not-inc, HS-grad,9, Adm-clerical, Wife, White, Female,0.0,0,20, United-States, >50K
22.0, Private, Some-college,10, Machine-op-inspct, Not-in-family, White, Male,0.0,0,40, United-States, <=50K
32.0, Federal-gov, Assoc-acdm,12, Protective-serv, Not-in-family, White, Male,2174.0,0,40, United-States, <=50K
39.0, Local-gov, Assoc-acdm,12, Prof-specialty, Not-in-family, White, Male,0.0,0,59, United-States, <=50K
53.0, Local-gov, Masters,14, Prof-specialty, Unmarried, White, Female,0.0,0,50, United-States, <=50K
19.0, Private, Some-college,10, Tech-support, Own-child, White, Male,0.0,0,30, United-States, <=50K
23.0, Private, 11th,7, Handlers-cleaners, Husband, White, Male,0.0,0,40, Mexico, <=50K
21.0, Private, Assoc-acdm,12, Adm-clerical, Own-child, White, Male,0.0,0,35, United-States, <=50K
65.0, Local-gov, HS-grad,9, Transport-moving, Husband, White, Male,0.0,0,20, United-States, <=50K
26.0, Private, Some-college,10, Sales, Not-in-family, Black, Male,0.0,0,35, United-States, <=50K
18.0, Private, 11th,7, Handlers-cleaners, Not-in-family, White, Male,0.0,0,40, United-States, <=50K
29.0, Private, HS-grad,9, Exec-managerial, Husband, White, Male,0.0,0,40, Columbia, <=50K
24.0, Private, Bachelors,13, Prof-specialty, Not-in-family, White, Male,0.0,0,40, United-States, <=50K
21.0, Self-emp-not-inc, Some-college,10, Farming-fishing, Own-child, White, Male,0.0,0,40, United-States, <=50K
, Private, Bachelors,13, Sales, Not-in-family, White, Male,0.0,0,50, United-States, <=50K
24.0, Private, 7th-8th,4, Sales, Husband, White, Male,2580.0,0,40, United-States, <=50K
31.0, State-gov, Bachelors,13, Adm-clerical, Not-in-family, White, Male,0.0,0,47, United-States, <=50K
23.0, Private, Assoc-voc,11, Adm-clerical, Not-in-family, White, Female,0.0,0,30, United-States, <=50K
43.0, State-gov, HS-grad,9, Exec-managerial, Unmarried, White, Female,0.0,0,40, United-States, <=50K
37.0, State-gov, Some-college,10, Other-service, Husband, White, Male,0.0,0,40, United-States, <=50K
28.0, Private, Some-college,10, Machine-op-inspct, Own-child, White, Male,0.0,0,60, United-States, <=50K
29.0, Private, Some-college,10, Tech-support, Husband, White, Male,0.0,0,40, United-States, <=50K
23.0, State-gov, Some-college,10, Prof-specialty, Own-child, White, Male,0.0,0,10, United-States, <=50K
28.0, Private, Bachelors,13, Sales, Not-in-family, White, Male,0.0,0,40, United-States, <=50K
38.0, State-gov, Assoc-acdm,12, Exec-managerial, Not-in-family, White, Male,0.0,0,60, United-States, <=50K
49.0,, HS-grad,9,, Not-in-family, White, Male,0.0,0,70, United-States, <=50K
39.0, Private, Prof-school,15, Prof-specialty, Not-in-family, White, Female,14084.0,0,35, United-States, >50K
59.0, Self-emp-not-inc, Bachelors,13, Prof-specialty, Not-in-family, White, Female,0.0,0,50, United-States, >50K
36.0, Federal-gov, HS-grad,9, Adm-clerical, Unmarried, White, Female,0.0,0,40, United-States, <=50K
56.0, Self-emp-not-inc, Some-college,10, Sales, Husband, White, Male,0.0,0,45, United-States, <=50K
54.0, Private, 11th,7, Other-service, Wife, White, Female,0.0,0,43, United-States, <=50K
34.0, Private, HS-grad,9, Sales, Husband, White, Male,0.0,0,45, United-States, <=50K
40.0, Private, Bachelors,13, Exec-managerial, Husband, White, Male,0.0,0,60, United-States, <=50K
32.0, Private, HS-grad,9, Craft-repair, Husband, White, Male,0.0,0,50, United-States, <=50K
56.0, Private, HS-grad,9, Transport-moving, Husband, White, Male,0.0,0,40, United-States, <=50K
49.0, Private, HS-grad,9, Sales, Husband, White, Male,0.0,0,60, United-States, >50K
42.0, Private, Some-college,10, Tech-support, Not-in-family, White, Female,0.0,0,40, United-States, >50K
47.0, Self-emp-not-inc, Bachelors,13, Sales, Not-in-family, White, Male,0.0,0,35, United-States, <=50K
35.0, Private, Some-college,10, Tech-support, Husband, White, Male,2829.0,0,55, Poland, <=50K
39.0, Private, HS-grad,9, Transport-moving, Husband, White, Male,0.0,0,40, United-States, <=50K
27.0, Self-emp-not-inc, Some-college,10, Farming-fishing, Husband, White, Male,0.0,0,50, United-States, <=50K
44.0, Private, Some-college,10, Sales, Husband, White, Male,0.0,0,50, United-States, <=50K
53.0, Federal-gov, HS-grad,9, Craft-repair, Not-in-family, Black, Male,0.0,0,40, United-States, <=50K
57.0, Private, HS-grad,9, Exec-managerial, Not-in-family, White, Female,0.0,0,45, United-States, <=50K
21.0, State-gov, Some-college,10, Other-service, Own-child, White, Female,0.0,0,14, United-States, <=50K
62.0, Private, Bachelors,13, Machine-op-inspct, Husband, White, Male,0.0,0,40, United-States, <=50K
50.0, Private, 7th-8th,4, Machine-op-inspct, Husband, White, Male,0.0,0,40, United-States, <=50K
39.0, Private, Assoc-acdm,12, Adm-clerical, Unmarried, White, Male,0.0,0,40, United-States, <=50K
45.0,, HS-grad,9,, Unmarried, White, Female,0.0,0,38, United-States, <=50K
23.0, Private, HS-grad,9, Machine-op-inspct, Own-child, White, Female,0.0,0,16, United-States, <=50K
50.0, Local-gov, HS-grad,9, Other-service, Not-in-family, Black, Female,0.0,0,40, United-States, <=50K
37.0, Private, Bachelors,13, Prof-specialty, Not-in-family, White, Male,10520.0,0,40, United-States, >50K
44.0, Private, HS-grad,9, Handlers-cleaners, Husband, Black, Male,0.0,0,40, United-States, <=50K
32.0, Private, Some-college,10, Machine-op-inspct, Husband, White, Male,0.0,0,84, United-States, >50K
80.0, Private, Assoc-voc,11, Craft-repair, Husband, White, Male,0.0,0,24, United-States, <=50K
24.0, Private, HS-grad,9, Craft-repair, Own-child, White, Male,0.0,1408,50, United-States, <=50K
34.0, Private, HS-grad,9, Machine-op-inspct, Husband, White, Male,0.0,0,40, United-States, <=50K
29.0, Local-gov, Masters,14, Prof-specialty, Wife, White, Female,0.0,0,40, United-States, >50K
24.0, Private, HS-grad,9, Adm-clerical, Not-in-family, White, Female,0.0,0,32, United-States, <=50K
46.0, Local-gov, Masters,14, Prof-specialty, Not-in-family, White, Female,0.0,1876,60, United-States, <=50K
39.0, Self-emp-not-inc, Some-college,10, Sales, Unmarried, White, Male,0.0,0,47, United-States, <=50K
25.0, Private, Some-college,10, Transport-moving, Not-in-family, White, Male,0.0,0,50, United-States, <=50K
28.0, Private, Bachelors,13, Adm-clerical, Not-in-family, White, Male,0.0,1408,40, United-States, <=50K
33.0,, Bachelors,13,, Own-child, Asian-Pac-Islander, Male,0.0,0,80, Philippines, <=50K
35.0, Private, HS-grad,9, Craft-repair, Unmarried, White, Male,0.0,0,40, United-States, <=50K
23.0, Private, Some-college,10, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,0.0,0,24, Vietnam, <=50K
37.0, Local-gov, Bachelors,13, Prof-specialty, Not-in-family, White, Female,4865.0,0,45, United-States, <=50K
32.0, Private, Bachelors,13, Machine-op-inspct, Not-in-family, White, Female,0.0,1590,42, United-States, <=50K
54.0, State-gov, HS-grad,9, Prof-specialty, Husband, White, Male,0.0,0,40, United-States, <=50K
38.0, Private, HS-grad,9, Machine-op-inspct, Wife, White, Female,0.0,0,40, United-States, <=50K
28.0, Private, Some-college,10, Transport-moving, Not-in-family, White, Male,0.0,0,50, United-States, <=50K
22.0, Private, HS-grad,9, Sales, Husband, White, Male,0.0,0,45, United-States, <=50K
37.0, Private, Assoc-voc,11, Tech-support, Wife, White, Female,0.0,0,37, United-States, >50K
37.0, Private, Assoc-voc,11, Prof-specialty, Wife, White, Female,0.0,0,30, United-States, <=50K
26.0, Private, Some-college,10, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0.0,0,35, United-States, <=50K
25.0, State-gov, Bachelors,13, Protective-serv, Own-child, White, Male,0.0,0,40, United-States, <=50K
34.0, Private, HS-grad,9, Machine-op-inspct, Unmarried, Black, Female,0.0,0,48, United-States, <=50K
41.0,, HS-grad,9,, Own-child, White, Female,0.0,0,40, United-States, <=50K
33.0, Private, HS-grad,9, Other-service, Husband, White, Male,0.0,0,40, United-States, <=50K
44.0, Private, Some-college,10, Adm-clerical, Wife, White, Female,0.0,0,45, United-States, >50K
65.0,, HS-grad,9,, Husband, White, Male,0.0,0,40, United-States, <=50K
38.0, Private, Some-college,10, Craft-repair, Husband, White, Male,0.0,0,40, United-States, <=50K
48.0, Private, Some-college,10, Craft-repair, Husband, White, Male,0.0,0,40, Germany, <=50K
37.0, Local-gov, Some-college,10, Adm-clerical, Not-in-family, White, Female,0.0,0,40, United-States, <=50K
37.0, Private, HS-grad,9, Handlers-cleaners, Not-in-family, White, Male,0.0,0,40, United-States, <=50K
46.0, Private, Preschool,1, Machine-op-inspct, Wife, White, Female,0.0,0,40, Mexico, <=50K
45.0, Private, 11th,7, Adm-clerical, Unmarried, Black, Female,0.0,0,25, United-States, <=50K
51.0, Self-emp-not-inc, HS-grad,9, Craft-repair, Husband, White, Male,0.0,0,70, United-States, <=50K
44.0, Private, Some-college,10, Craft-repair, Unmarried, White, Female,1506.0,0,45, United-States, <=50K
49.0, Private, 7th-8th,4, Other-service, Unmarried, White, Female,0.0,0,35, United-States, <=50K
32.0, Private, HS-grad,9, Craft-repair, Not-in-family, White, Male,0.0,0,40, United-States, <=50K
30.0, Private, 10th,6, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0.0,0,40, United-States, <=50K
19.0, Private, Some-college,10, Other-service, Not-in-family, White, Female,0.0,0,30, United-States, <=50K
31.0, Private, HS-grad,9, Other-service, Unmarried, White, Female,0.0,0,40, Mexico, <=50K
51.0,, HS-grad,9,, Husband, White, Male,0.0,0,40, United-States, <=50K
23.0, Private, Some-college,10, Adm-clerical, Own-child, White, Female,0.0,0,20, United-States, <=50K
30.0, Private, Some-college,10, Handlers-cleaners, Husband, White, Male,0.0,0,40, United-States, <=50K
57.0, Private, HS-grad,9, Craft-repair, Husband, White, Male,0.0,0,55, United-States, <=50K
23.0, Private, Bachelors,13, Adm-clerical, Not-in-family, White, Female,0.0,0,40, United-States, <=50K
38.0, Private, HS-grad,9, Other-service, Unmarried, Black, Female,0.0,0,32, United-States, <=50K
28.0, Private, Some-college,10, Adm-clerical, Own-child, White, Male,0.0,0,40, United-States, <=50K
61.0, Private, 9th,5, Craft-repair, Husband, White, Male,0.0,0,40, United-States, <=50K
58.0, Private, 9th,5, Handlers-cleaners, Own-child, White, Male,0.0,0,40, El-Salvador, <=50K
39.0, Private, HS-grad,9, Machine-op-inspct, Not-in-family, Black, Male,0.0,0,40, United-States, <=50K
20.0, Private, Some-college,10, Sales, Not-in-family, White, Male,0.0,0,25, United-States, <=50K
33.0, State-gov, Masters,14, Prof-specialty, Not-in-family, White, Male,,0,30, United-States, <=50K
27.0, Private, Masters,14, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0,40, Hong, >50K
47.0, State-gov, Masters,14, Exec-managerial, Husband, White, Male,0.0,0,47, United-States, >50K
41.0, Private, HS-grad,9, Prof-specialty, Husband, White, Male,0.0,1902,40, United-States, >50K
21.0, Private, HS-grad,9, Other-service, Other-relative, White, Female,0.0,0,40, United-States, <=50K
21.0, Private, Some-college,10, Other-service, Husband, White, Male,0.0,0,40, United-States, <=50K
35.0, Private, 11th,7, Farming-fishing, Husband, White, Male,0.0,0,40, United-States, <=50K
29.0, Private, Bachelors,13, Tech-support, Not-in-family, White, Male,0.0,0,40, United-States, <=50K
55.0,, HS-grad,9,, Not-in-family, White, Female,0.0,0,20, United-States, <=50K
42.0, Self-emp-not-inc, Bachelors,13, Prof-specialty, Husband, White, Male,0.0,0,21, United-States, <=50K
47.0, Private, HS-grad,9, Machine-op-inspct, Husband, White, Male,0.0,0,45, United-States, <=50K
36.0, Private, HS-grad,9, Exec-managerial, Husband, White, Male,0.0,0,50, United-States, >50K
, Private, Assoc-acdm,12, Exec-managerial, Not-in-family, White, Male,0.0,0,48, United-States, <=50K
32.0, Private, HS-grad,9, Machine-op-inspct, Unmarried, Black, Female,0.0,0,40, United-States, <=50K
32.0,, Some-college,10,, Husband, White, Male,0.0,0,40, United-States, <=50K
36.0, Private, Bachelors,13, Adm-clerical, Unmarried, White, Female,0.0,0,40, United-States, <=50K
